Year,Crime Type ID,Crime Type,State ID,State,Value
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,9,Ciudad de México,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,10,Durango,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,11,Guanajuato,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,12,Guerrero,688
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,13,Hidalgo,4
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,14,Jalisco,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,15,Estado de México,5188
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,16,Michoacán de Ocampo,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,17,Morelos,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,18,Nayarit,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,19,Nuevo León,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,20,Oaxaca,16
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,21,Puebla,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,22,Querétaro,2792
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,23,Quintana Roo,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,24,San Luis Potosí,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,25,Sinaloa,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,26,Sonora,4
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,27,Tabasco,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,28,Tamaulipas,0
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,29,Tlaxcala,4
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,30,Veracruz de Ignacio de la Llave,4052
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,31,Yucatán,4
2023,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,32,Zacatecas,0
2023,203,Violencia Familiar,1,Aguascalientes,6428
2023,203,Violencia Familiar,2,Baja California,29252
2023,203,Violencia Familiar,3,Baja California Sur,5892
2023,203,Violencia Familiar,4,Campeche,4302
2023,203,Violencia Familiar,5,Coahuila de Zaragoza,24758
2023,203,Violencia Familiar,6,Colima,8138
2023,203,Violencia Familiar,7,Chiapas,1944
2023,203,Violencia Familiar,8,Chihuahua,28330
2023,203,Violencia Familiar,9,Ciudad de México,73982
2023,203,Violencia Familiar,10,Durango,10036
2023,203,Violencia Familiar,11,Guanajuato,29390
2023,203,Violencia Familiar,12,Guerrero,6944
2023,203,Violencia Familiar,13,Hidalgo,15070
2023,203,Violencia Familiar,14,Jalisco,33780
2023,203,Violencia Familiar,15,Estado de México,57300
2023,203,Violencia Familiar,16,Michoacán de Ocampo,2958
2023,203,Violencia Familiar,17,Morelos,11602
2023,203,Violencia Familiar,18,Nayarit,4620
2023,203,Violencia Familiar,19,Nuevo León,40640
2023,203,Violencia Familiar,20,Oaxaca,14856
2023,203,Violencia Familiar,21,Puebla,17608
2023,203,Violencia Familiar,22,Querétaro,11700
2023,203,Violencia Familiar,23,Quintana Roo,13490
2023,203,Violencia Familiar,24,San Luis Potosí,18640
2023,203,Violencia Familiar,25,Sinaloa,15202
2023,203,Violencia Familiar,26,Sonora,16202
2023,203,Violencia Familiar,27,Tabasco,15028
2023,203,Violencia Familiar,28,Tamaulipas,17568
2023,203,Violencia Familiar,29,Tlaxcala,36
2023,203,Violencia Familiar,30,Veracruz de Ignacio de la Llave,23592
2023,203,Violencia Familiar,31,Yucatán,386
2023,203,Violencia Familiar,32,Zacatecas,7362
2023,204,Otros Delitos contra la Familia,1,Aguascalientes,58
2023,204,Otros Delitos contra la Familia,2,Baja California,1766
2023,204,Otros Delitos contra la Familia,3,Baja California Sur,610
2023,204,Otros Delitos contra la Familia,4,Campeche,6
2023,204,Otros Delitos contra la Familia,5,Coahuila de Zaragoza,42
2023,204,Otros Delitos contra la Familia,6,Colima,0
2023,204,Otros Delitos contra la Familia,7,Chiapas,6
2023,204,Otros Delitos contra la Familia,8,Chihuahua,98
2023,204,Otros Delitos contra la Familia,9,Ciudad de México,20
2023,204,Otros Delitos contra la Familia,10,Durango,1048
2023,204,Otros Delitos contra la Familia,11,Guanajuato,48
2023,204,Otros Delitos contra la Familia,12,Guerrero,388
2023,204,Otros Delitos contra la Familia,13,Hidalgo,6
2023,204,Otros Delitos contra la Familia,14,Jalisco,2428
2023,204,Otros Delitos contra la Familia,15,Estado de México,16
2023,204,Otros Delitos contra la Familia,16,Michoacán de Ocampo,48
2023,204,Otros Delitos contra la Familia,17,Morelos,800
2023,204,Otros Delitos contra la Familia,18,Nayarit,94
2023,204,Otros Delitos contra la Familia,19,Nuevo León,10938
2023,204,Otros Delitos contra la Familia,20,Oaxaca,474
2023,204,Otros Delitos contra la Familia,21,Puebla,1308
2023,204,Otros Delitos contra la Familia,22,Querétaro,654
2023,204,Otros Delitos contra la Familia,23,Quintana Roo,1770
2023,204,Otros Delitos contra la Familia,24,San Luis Potosí,4
2023,204,Otros Delitos contra la Familia,25,Sinaloa,318
2023,204,Otros Delitos contra la Familia,26,Sonora,282
2023,204,Otros Delitos contra la Familia,27,Tabasco,20
2023,204,Otros Delitos contra la Familia,28,Tamaulipas,1752
2023,204,Otros Delitos contra la Familia,29,Tlaxcala,0
2023,204,Otros Delitos contra la Familia,30,Veracruz de Ignacio de la Llave,1398
2023,204,Otros Delitos contra la Familia,31,Yucatán,18
2023,204,Otros Delitos contra la Familia,32,Zacatecas,206
2023,301,Abuso Sexual,1,Aguascalientes,0
2023,301,Abuso Sexual,2,Baja California,3818
2023,301,Abuso Sexual,3,Baja California Sur,858
2023,301,Abuso Sexual,4,Campeche,682
2023,301,Abuso Sexual,5,Coahuila de Zaragoza,1870
2023,301,Abuso Sexual,6,Colima,804
2023,301,Abuso Sexual,7,Chiapas,338
2023,301,Abuso Sexual,8,Chihuahua,4088
2023,301,Abuso Sexual,9,Ciudad de México,9136
2023,301,Abuso Sexual,10,Durango,1092
2023,301,Abuso Sexual,11,Guanajuato,2982
2023,301,Abuso Sexual,12,Guerrero,862
2023,301,Abuso Sexual,13,Hidalgo,1512
2023,301,Abuso Sexual,14,Jalisco,9884
2023,301,Abuso Sexual,15,Estado de México,10626
2023,301,Abuso Sexual,16,Michoacán de Ocampo,1262
2023,301,Abuso Sexual,17,Morelos,1270
2023,301,Abuso Sexual,18,Nayarit,554
2023,301,Abuso Sexual,19,Nuevo León,3624
2023,301,Abuso Sexual,20,Oaxaca,1174
2023,301,Abuso Sexual,21,Puebla,1830
2023,301,Abuso Sexual,22,Querétaro,1484
2023,301,Abuso Sexual,23,Quintana Roo,2170
2023,301,Abuso Sexual,24,San Luis Potosí,1446
2023,301,Abuso Sexual,25,Sinaloa,1108
2023,301,Abuso Sexual,26,Sonora,1592
2023,301,Abuso Sexual,27,Tabasco,500
2023,301,Abuso Sexual,28,Tamaulipas,1726
2023,301,Abuso Sexual,29,Tlaxcala,26
2023,301,Abuso Sexual,30,Veracruz de Ignacio de la Llave,2230
2023,301,Abuso Sexual,31,Yucatán,206
2023,301,Abuso Sexual,32,Zacatecas,628
2023,302,Acoso Sexual,1,Aguascalientes,0
2023,302,Acoso Sexual,2,Baja California,242
2023,302,Acoso Sexual,3,Baja California Sur,348
2023,302,Acoso Sexual,4,Campeche,150
2023,302,Acoso Sexual,5,Coahuila de Zaragoza,898
2023,302,Acoso Sexual,6,Colima,130
2023,302,Acoso Sexual,7,Chiapas,204
2023,302,Acoso Sexual,8,Chihuahua,732
2023,302,Acoso Sexual,9,Ciudad de México,3414
2023,302,Acoso Sexual,10,Durango,192
2023,302,Acoso Sexual,11,Guanajuato,780
2023,302,Acoso Sexual,12,Guerrero,320
2023,302,Acoso Sexual,13,Hidalgo,8
2023,302,Acoso Sexual,14,Jalisco,708
2023,302,Acoso Sexual,15,Estado de México,10998
2023,302,Acoso Sexual,16,Michoacán de Ocampo,374
2023,302,Acoso Sexual,17,Morelos,36
2023,302,Acoso Sexual,18,Nayarit,172
2023,302,Acoso Sexual,19,Nuevo León,1642
2023,302,Acoso Sexual,20,Oaxaca,530
2023,302,Acoso Sexual,21,Puebla,700
2023,302,Acoso Sexual,22,Querétaro,1642
2023,302,Acoso Sexual,23,Quintana Roo,594
2023,302,Acoso Sexual,24,San Luis Potosí,614
2023,302,Acoso Sexual,25,Sinaloa,368
2023,302,Acoso Sexual,26,Sonora,298
2023,302,Acoso Sexual,27,Tabasco,0
2023,302,Acoso Sexual,28,Tamaulipas,274
2023,302,Acoso Sexual,29,Tlaxcala,4
2023,302,Acoso Sexual,30,Veracruz de Ignacio de la Llave,952
2023,302,Acoso Sexual,31,Yucatán,24
2023,302,Acoso Sexual,32,Zacatecas,234
2023,303,Hostigamiento Sexual,1,Aguascalientes,414
2023,303,Hostigamiento Sexual,2,Baja California,2814
2023,303,Hostigamiento Sexual,3,Baja California Sur,44
2023,303,Hostigamiento Sexual,4,Campeche,68
2023,303,Hostigamiento Sexual,5,Coahuila de Zaragoza,54
2023,303,Hostigamiento Sexual,6,Colima,56
2023,303,Hostigamiento Sexual,7,Chiapas,40
2023,303,Hostigamiento Sexual,8,Chihuahua,170
2023,303,Hostigamiento Sexual,9,Ciudad de México,0
2023,303,Hostigamiento Sexual,10,Durango,40
2023,303,Hostigamiento Sexual,11,Guanajuato,164
2023,303,Hostigamiento Sexual,12,Guerrero,58
2023,303,Hostigamiento Sexual,13,Hidalgo,422
2023,303,Hostigamiento Sexual,14,Jalisco,250
2023,303,Hostigamiento Sexual,15,Estado de México,524
2023,303,Hostigamiento Sexual,16,Michoacán de Ocampo,60
2023,303,Hostigamiento Sexual,17,Morelos,170
2023,303,Hostigamiento Sexual,18,Nayarit,0
2023,303,Hostigamiento Sexual,19,Nuevo León,158
2023,303,Hostigamiento Sexual,20,Oaxaca,180
2023,303,Hostigamiento Sexual,21,Puebla,176
2023,303,Hostigamiento Sexual,22,Querétaro,62
2023,303,Hostigamiento Sexual,23,Quintana Roo,78
2023,303,Hostigamiento Sexual,24,San Luis Potosí,88
2023,303,Hostigamiento Sexual,25,Sinaloa,34
2023,303,Hostigamiento Sexual,26,Sonora,40
2023,303,Hostigamiento Sexual,27,Tabasco,472
2023,303,Hostigamiento Sexual,28,Tamaulipas,108
2023,303,Hostigamiento Sexual,29,Tlaxcala,0
2023,303,Hostigamiento Sexual,30,Veracruz de Ignacio de la Llave,150
2023,303,Hostigamiento Sexual,31,Yucatán,6
2023,303,Hostigamiento Sexual,32,Zacatecas,66
2023,304,Incesto,1,Aguascalientes,8
2023,304,Incesto,2,Baja California,6
2023,304,Incesto,3,Baja California Sur,0
2023,304,Incesto,4,Campeche,0
2023,304,Incesto,5,Coahuila de Zaragoza,0
2023,304,Incesto,6,Colima,0
2023,304,Incesto,7,Chiapas,2
2023,304,Incesto,8,Chihuahua,2
2023,304,Incesto,9,Ciudad de México,2
2023,304,Incesto,10,Durango,0
2023,304,Incesto,11,Guanajuato,2
2023,304,Incesto,12,Guerrero,0
2023,304,Incesto,13,Hidalgo,0
2023,304,Incesto,14,Jalisco,0
2023,304,Incesto,15,Estado de México,0
2023,304,Incesto,16,Michoacán de Ocampo,0
2023,304,Incesto,17,Morelos,0
2023,304,Incesto,18,Nayarit,0
2023,304,Incesto,19,Nuevo León,0
2023,304,Incesto,20,Oaxaca,0
2023,304,Incesto,21,Puebla,0
2023,304,Incesto,22,Querétaro,0
2023,304,Incesto,23,Quintana Roo,0
2023,304,Incesto,24,San Luis Potosí,0
2023,304,Incesto,25,Sinaloa,2
2023,304,Incesto,26,Sonora,0
2023,304,Incesto,27,Tabasco,0
2023,304,Incesto,28,Tamaulipas,0
2023,304,Incesto,29,Tlaxcala,0
2023,304,Incesto,30,Veracruz de Ignacio de la Llave,2
2023,304,Incesto,31,Yucatán,0
2023,304,Incesto,32,Zacatecas,0
2023,305,Violación Equiparada,1,Aguascalientes,300
2023,305,Violación Equiparada,2,Baja California,592
2023,305,Violación Equiparada,3,Baja California Sur,66
2023,305,Violación Equiparada,4,Campeche,474
2023,305,Violación Equiparada,5,Coahuila de Zaragoza,806
2023,305,Violación Equiparada,6,Colima,0
2023,305,Violación Equiparada,7,Chiapas,30
2023,305,Violación Equiparada,8,Chihuahua,524
2023,305,Violación Equiparada,9,Ciudad de México,3718
2023,305,Violación Equiparada,10,Durango,0
2023,305,Violación Equiparada,11,Guanajuato,196
2023,305,Violación Equiparada,12,Guerrero,382
2023,305,Violación Equiparada,13,Hidalgo,1060
2023,305,Violación Equiparada,14,Jalisco,94
2023,305,Violación Equiparada,15,Estado de México,1784
2023,305,Violación Equiparada,16,Michoacán de Ocampo,330
2023,305,Violación Equiparada,17,Morelos,8
2023,305,Violación Equiparada,18,Nayarit,94
2023,305,Violación Equiparada,19,Nuevo León,1152
2023,305,Violación Equiparada,20,Oaxaca,616
2023,305,Violación Equiparada,21,Puebla,832
2023,305,Violación Equiparada,22,Querétaro,508
2023,305,Violación Equiparada,23,Quintana Roo,0
2023,305,Violación Equiparada,24,San Luis Potosí,0
2023,305,Violación Equiparada,25,Sinaloa,106
2023,305,Violación Equiparada,26,Sonora,68
2023,305,Violación Equiparada,27,Tabasco,2
2023,305,Violación Equiparada,28,Tamaulipas,0
2023,305,Violación Equiparada,29,Tlaxcala,2
2023,305,Violación Equiparada,30,Veracruz de Ignacio de la Llave,38
2023,305,Violación Equiparada,31,Yucatán,0
2023,305,Violación Equiparada,32,Zacatecas,262
2023,306,Violación Simple,1,Aguascalientes,502
2023,306,Violación Simple,2,Baja California,1434
2023,306,Violación Simple,3,Baja California Sur,536
2023,306,Violación Simple,4,Campeche,204
2023,306,Violación Simple,5,Coahuila de Zaragoza,182
2023,306,Violación Simple,6,Colima,344
2023,306,Violación Simple,7,Chiapas,586
2023,306,Violación Simple,8,Chihuahua,2264
2023,306,Violación Simple,9,Ciudad de México,1410
2023,306,Violación Simple,10,Durango,564
2023,306,Violación Simple,11,Guanajuato,1712
2023,306,Violación Simple,12,Guerrero,424
2023,306,Violación Simple,13,Hidalgo,988
2023,306,Violación Simple,14,Jalisco,1118
2023,306,Violación Simple,15,Estado de México,4922
2023,306,Violación Simple,16,Michoacán de Ocampo,868
2023,306,Violación Simple,17,Morelos,940
2023,306,Violación Simple,18,Nayarit,708
2023,306,Violación Simple,19,Nuevo León,2086
2023,306,Violación Simple,20,Oaxaca,906
2023,306,Violación Simple,21,Puebla,828
2023,306,Violación Simple,22,Querétaro,796
2023,306,Violación Simple,23,Quintana Roo,1448
2023,306,Violación Simple,24,San Luis Potosí,1266
2023,306,Violación Simple,25,Sinaloa,664
2023,306,Violación Simple,26,Sonora,252
2023,306,Violación Simple,27,Tabasco,628
2023,306,Violación Simple,28,Tamaulipas,1184
2023,306,Violación Simple,29,Tlaxcala,16
2023,306,Violación Simple,30,Veracruz de Ignacio de la Llave,966
2023,306,Violación Simple,31,Yucatán,96
2023,306,Violación Simple,32,Zacatecas,320
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,1,Aguascalientes,1270
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,2,Baja California,1838
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,3,Baja California Sur,320
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,4,Campeche,98
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,5,Coahuila de Zaragoza,154
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,6,Colima,102
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,7,Chiapas,1142
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,8,Chihuahua,956
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,9,Ciudad de México,3596
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,10,Durango,524
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,11,Guanajuato,60
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,12,Guerrero,8
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,13,Hidalgo,738
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,14,Jalisco,2690
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,15,Estado de México,200
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,16,Michoacán de Ocampo,658
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,17,Morelos,94
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,18,Nayarit,158
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,19,Nuevo León,1784
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,20,Oaxaca,50
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,21,Puebla,2572
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,22,Querétaro,96
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,23,Quintana Roo,1042
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,24,San Luis Potosí,714
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,25,Sinaloa,194
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,26,Sonora,228
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,27,Tabasco,1416
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,28,Tamaulipas,392
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,29,Tlaxcala,0
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,30,Veracruz de Ignacio de la Llave,2976
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,31,Yucatán,6
2023,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,32,Zacatecas,338
2023,401,Corrupción de Menores,1,Aguascalientes,134
2023,401,Corrupción de Menores,2,Baja California,1412
2023,401,Corrupción de Menores,3,Baja California Sur,142
2023,401,Corrupción de Menores,4,Campeche,74
2023,401,Corrupción de Menores,5,Coahuila de Zaragoza,60
2023,401,Corrupción de Menores,6,Colima,68
2023,401,Corrupción de Menores,7,Chiapas,18
2023,401,Corrupción de Menores,8,Chihuahua,212
2023,401,Corrupción de Menores,9,Ciudad de México,504
2023,401,Corrupción de Menores,10,Durango,0
2023,401,Corrupción de Menores,11,Guanajuato,722
2023,401,Corrupción de Menores,12,Guerrero,16
2023,401,Corrupción de Menores,13,Hidalgo,122
2023,401,Corrupción de Menores,14,Jalisco,254
2023,401,Corrupción de Menores,15,Estado de México,176
2023,401,Corrupción de Menores,16,Michoacán de Ocampo,50
2023,401,Corrupción de Menores,17,Morelos,96
2023,401,Corrupción de Menores,18,Nayarit,70
2023,401,Corrupción de Menores,19,Nuevo León,486
2023,401,Corrupción de Menores,20,Oaxaca,58
2023,401,Corrupción de Menores,21,Puebla,84
2023,401,Corrupción de Menores,22,Querétaro,0
2023,401,Corrupción de Menores,23,Quintana Roo,218
2023,401,Corrupción de Menores,24,San Luis Potosí,46
2023,401,Corrupción de Menores,25,Sinaloa,146
2023,401,Corrupción de Menores,26,Sonora,184
2023,401,Corrupción de Menores,27,Tabasco,82
2023,401,Corrupción de Menores,28,Tamaulipas,58
2023,401,Corrupción de Menores,29,Tlaxcala,0
2023,401,Corrupción de Menores,30,Veracruz de Ignacio de la Llave,84
2023,401,Corrupción de Menores,31,Yucatán,6
2023,401,Corrupción de Menores,32,Zacatecas,54
2023,402,Trata de Personas,1,Aguascalientes,4
2023,402,Trata de Personas,2,Baja California,114
2023,402,Trata de Personas,3,Baja California Sur,0
2023,402,Trata de Personas,4,Campeche,2
2023,402,Trata de Personas,5,Coahuila de Zaragoza,26
2023,402,Trata de Personas,6,Colima,2
2023,402,Trata de Personas,7,Chiapas,10
2023,402,Trata de Personas,8,Chihuahua,54
2023,402,Trata de Personas,9,Ciudad de México,214
2023,402,Trata de Personas,10,Durango,0
2023,402,Trata de Personas,11,Guanajuato,0
2023,402,Trata de Personas,12,Guerrero,20
2023,402,Trata de Personas,13,Hidalgo,28
2023,402,Trata de Personas,14,Jalisco,4
2023,402,Trata de Personas,15,Estado de México,368
2023,402,Trata de Personas,16,Michoacán de Ocampo,12
2023,402,Trata de Personas,17,Morelos,2
2023,402,Trata de Personas,18,Nayarit,2
2023,402,Trata de Personas,19,Nuevo León,44
2023,402,Trata de Personas,20,Oaxaca,26
2023,402,Trata de Personas,21,Puebla,142
2023,402,Trata de Personas,22,Querétaro,6
2023,402,Trata de Personas,23,Quintana Roo,174
2023,402,Trata de Personas,24,San Luis Potosí,14
2023,402,Trata de Personas,25,Sinaloa,14
2023,402,Trata de Personas,26,Sonora,0
2023,402,Trata de Personas,27,Tabasco,2
2023,402,Trata de Personas,28,Tamaulipas,12
2023,402,Trata de Personas,29,Tlaxcala,0
2023,402,Trata de Personas,30,Veracruz de Ignacio de la Llave,22
2023,402,Trata de Personas,31,Yucatán,0
2023,402,Trata de Personas,32,Zacatecas,44
2023,403,Otros Delitos contra la Sociedad,1,Aguascalientes,0
2023,403,Otros Delitos contra la Sociedad,2,Baja California,150
2023,403,Otros Delitos contra la Sociedad,3,Baja California Sur,0
2023,403,Otros Delitos contra la Sociedad,4,Campeche,4
2023,403,Otros Delitos contra la Sociedad,5,Coahuila de Zaragoza,0
2023,403,Otros Delitos contra la Sociedad,6,Colima,274
2023,403,Otros Delitos contra la Sociedad,7,Chiapas,178
2023,403,Otros Delitos contra la Sociedad,8,Chihuahua,170
2023,403,Otros Delitos contra la Sociedad,9,Ciudad de México,4262
2023,403,Otros Delitos contra la Sociedad,10,Durango,4
2023,403,Otros Delitos contra la Sociedad,11,Guanajuato,2
2023,403,Otros Delitos contra la Sociedad,12,Guerrero,0
2023,403,Otros Delitos contra la Sociedad,13,Hidalgo,46
2023,403,Otros Delitos contra la Sociedad,14,Jalisco,8
2023,403,Otros Delitos contra la Sociedad,15,Estado de México,5156
2023,403,Otros Delitos contra la Sociedad,16,Michoacán de Ocampo,12
2023,403,Otros Delitos contra la Sociedad,17,Morelos,50
2023,403,Otros Delitos contra la Sociedad,18,Nayarit,24
2023,403,Otros Delitos contra la Sociedad,19,Nuevo León,6
2023,403,Otros Delitos contra la Sociedad,20,Oaxaca,1442
2023,403,Otros Delitos contra la Sociedad,21,Puebla,786
2023,403,Otros Delitos contra la Sociedad,22,Querétaro,678
2023,403,Otros Delitos contra la Sociedad,23,Quintana Roo,2
2023,403,Otros Delitos contra la Sociedad,24,San Luis Potosí,0
2023,403,Otros Delitos contra la Sociedad,25,Sinaloa,128
2023,403,Otros Delitos contra la Sociedad,26,Sonora,342
2023,403,Otros Delitos contra la Sociedad,27,Tabasco,0
2023,403,Otros Delitos contra la Sociedad,28,Tamaulipas,0
2023,403,Otros Delitos contra la Sociedad,29,Tlaxcala,0
2023,403,Otros Delitos contra la Sociedad,30,Veracruz de Ignacio de la Llave,6
2023,403,Otros Delitos contra la Sociedad,31,Yucatán,6
2023,403,Otros Delitos contra la Sociedad,32,Zacatecas,0
2023,501,Aborto,1,Aguascalientes,20
2023,501,Aborto,2,Baja California,76
2023,501,Aborto,3,Baja California Sur,16
2023,501,Aborto,4,Campeche,6
2023,501,Aborto,5,Coahuila de Zaragoza,4
2023,501,Aborto,6,Colima,2
2023,501,Aborto,7,Chiapas,0
2023,501,Aborto,8,Chihuahua,22
2023,501,Aborto,9,Ciudad de México,232
2023,501,Aborto,10,Durango,0
2023,501,Aborto,11,Guanajuato,36
2023,501,Aborto,12,Guerrero,2
2023,501,Aborto,13,Hidalgo,24
2023,501,Aborto,14,Jalisco,16
2023,501,Aborto,15,Estado de México,312
2023,501,Aborto,16,Michoacán de Ocampo,42
2023,501,Aborto,17,Morelos,4
2023,501,Aborto,18,Nayarit,8
2023,501,Aborto,19,Nuevo León,282
2023,501,Aborto,20,Oaxaca,32
2023,501,Aborto,21,Puebla,4
2023,501,Aborto,22,Querétaro,74
2023,501,Aborto,23,Quintana Roo,8
2023,501,Aborto,24,San Luis Potosí,24
2023,501,Aborto,25,Sinaloa,0
2023,501,Aborto,26,Sonora,18
2023,501,Aborto,27,Tabasco,20
2023,501,Aborto,28,Tamaulipas,94
2023,501,Aborto,29,Tlaxcala,0
2023,501,Aborto,30,Veracruz de Ignacio de la Llave,80
2023,501,Aborto,31,Yucatán,4
2023,501,Aborto,32,Zacatecas,18
2023,502,Feminicidio,1,Aguascalientes,6
2023,502,Feminicidio,2,Baja California,40
2023,502,Feminicidio,3,Baja California Sur,4
2023,502,Feminicidio,4,Campeche,30
2023,502,Feminicidio,5,Coahuila de Zaragoza,22
2023,502,Feminicidio,6,Colima,40
2023,502,Feminicidio,7,Chiapas,70
2023,502,Feminicidio,8,Chihuahua,94
2023,502,Feminicidio,9,Ciudad de México,110
2023,502,Feminicidio,10,Durango,20
2023,502,Feminicidio,11,Guanajuato,52
2023,502,Feminicidio,12,Guerrero,30
2023,502,Feminicidio,13,Hidalgo,40
2023,502,Feminicidio,14,Jalisco,72
2023,502,Feminicidio,15,Estado de México,178
2023,502,Feminicidio,16,Michoacán de Ocampo,32
2023,502,Feminicidio,17,Morelos,88
2023,502,Feminicidio,18,Nayarit,12
2023,502,Feminicidio,19,Nuevo León,146
2023,502,Feminicidio,20,Oaxaca,76
2023,502,Feminicidio,21,Puebla,70
2023,502,Feminicidio,22,Querétaro,20
2023,502,Feminicidio,23,Quintana Roo,34
2023,502,Feminicidio,24,San Luis Potosí,22
2023,502,Feminicidio,25,Sinaloa,58
2023,502,Feminicidio,26,Sonora,60
2023,502,Feminicidio,27,Tabasco,36
2023,502,Feminicidio,28,Tamaulipas,34
2023,502,Feminicidio,29,Tlaxcala,28
2023,502,Feminicidio,30,Veracruz de Ignacio de la Llave,90
2023,502,Feminicidio,31,Yucatán,16
2023,502,Feminicidio,32,Zacatecas,24
2023,503,Homicidio,1,Aguascalientes,498
2023,503,Homicidio,2,Baja California,5236
2023,503,Homicidio,3,Baja California Sur,222
2023,503,Homicidio,4,Campeche,426
2023,503,Homicidio,5,Coahuila de Zaragoza,814
2023,503,Homicidio,6,Colima,1868
2023,503,Homicidio,7,Chiapas,2554
2023,503,Homicidio,8,Chihuahua,4138
2023,503,Homicidio,9,Ciudad de México,2824
2023,503,Homicidio,10,Durango,582
2023,503,Homicidio,11,Guanajuato,7280
2023,503,Homicidio,12,Guerrero,3638
2023,503,Homicidio,13,Hidalgo,758
2023,503,Homicidio,14,Jalisco,4968
2023,503,Homicidio,15,Estado de México,7508
2023,503,Homicidio,16,Michoacán de Ocampo,5360
2023,503,Homicidio,17,Morelos,3190
2023,503,Homicidio,18,Nayarit,732
2023,503,Homicidio,19,Nuevo León,3888
2023,503,Homicidio,20,Oaxaca,4124
2023,503,Homicidio,21,Puebla,2456
2023,503,Homicidio,22,Querétaro,1062
2023,503,Homicidio,23,Quintana Roo,3192
2023,503,Homicidio,24,San Luis Potosí,1480
2023,503,Homicidio,25,Sinaloa,2300
2023,503,Homicidio,26,Sonora,2772
2023,503,Homicidio,27,Tabasco,1436
